Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,shares_outstanding,market_cap
2004-01-02 00:00:00-05:00,39.09195797019281,39.17933799832017,38.22273609688606,38.34231185913086,3099673,0.0,0.0,,549353984,21063501775.583984
2004-01-05 00:00:00-05:00,38.438870330287266,39.09193728650532,38.31929463131041,39.07353973388672,3570299,0.0,0.0,0.019071042910567826,549353984,21465204721.79297
2004-01-06 00:00:00-05:00,38.86199627995044,39.07355141220593,38.816006581180545,38.953975677490234,3567788,0.0,0.0,-0.0030599750422097838,549353984,21399521731.06836
2004-01-07 00:00:00-05:00,38.68722568625987,38.747013543756196,38.034158642570986,38.282508850097656,5135146,0.0,0.0,-0.01723744022822782,549353984,21030648754.316406
2004-01-08 00:00:00-05:00,38.28250470670472,38.28710409497761,37.8869866908916,38.02495574951172,4173203,0.0,0.0,-0.006727696494355562,549353984,20889160932.41797
2004-01-09 00:00:00-05:00,37.87319751118754,38.26411623147013,37.721430251743186,37.89619445800781,3959478,0.0,0.0,-0.0033862311991135208,549353984,20818425403.945312
2004-01-12 00:00:00-05:00,37.96056472608321,38.314692408661,37.82259568121665,38.25030517578125,3398195,0.0,0.0,0.009344228961190915,549353984,21012957537.53125
2004-01-13 00:00:00-05:00,38.195124575258056,38.37908753610968,37.94677856480483,38.116943359375,2583001,0.0,0.0,-0.0034865556181415958,549353984,20939694692.375
2004-01-14 00:00:00-05:00,38.231920151126275,38.61823943605543,38.21812198467671,38.49406433105469,2497607,0.0,0.0,0.009893788390220815,549353984,21146867600.617188
2004-01-15 00:00:00-05:00,38.49406573074662,38.87578983726187,38.21812337433504,38.7700080871582,3109122,0.0,0.0,0.0071684754753449376,549353984,21298458402.39258
2004-01-16 00:00:00-05:00,39.068951324351204,39.49206577782265,39.004564068614904,39.31270217895508,4348536,0.0,0.0,0.013997781237931495,549353984,21596589563.814453
2004-01-20 00:00:00-05:00,39.64383298362843,39.64383298362843,36.838411054519696,36.98098373413086,11645811,0.0,0.0,-0.05931208783893871,549353984,20315650746.583984
2004-01-21 00:00:00-05:00,37.22932595380968,38.001968745588904,36.838407267213746,37.597251892089844,9223791,0.0,0.0,0.016664460912926282,549353984,20654200114.371094
2004-01-22 00:00:00-05:00,37.70302952263241,38.06175668371292,37.597251969203676,37.7628173828125,4551258,0.0,0.0,0.00440365937377174,549353984,20745154176.3125
2004-01-23 00:00:00-05:00,38.01118080862172,38.02497478382313,37.5972650325216,37.693843841552734,3149786,0.0,0.0,-0.001826493520347361,549353984,20707263286.63086
2004-01-26 00:00:00-05:00,37.69383082131508,38.011167678769276,37.66623868391891,37.928382873535156,3499137,0.0,0.0,0.006222210527753846,549353984,20836108238.253906
2004-01-27 00:00:00-05:00,38.02038024501496,38.22274086657509,37.712246216299796,37.758235931396484,3441251,0.0,0.0,-0.004486005709918972,549353984,20742637337.72461
2004-01-28 00:00:00-05:00,37.827206466217994,38.006570055455626,36.59005889835528,36.79241943359375,5122946,0.0,0.0,-0.02557896241650537,549353984,20212062196.84375
2004-01-29 00:00:00-05:00,36.801596366763604,36.907373862532566,36.406078505987274,36.5716438293457,5610197,0.0,0.0,-0.006000573151937472,549353984,20090778239.08008
2004-01-30 00:00:00-05:00,36.424501907667704,36.49348856511516,36.06117945241932,36.3739128112793,4054081,0.0,0.0,-0.005406675701783548,549353984,19982153916.54492
2004-02-02 00:00:00-05:00,36.2819244416574,36.608455890696746,35.67484704182539,35.87260818481445,4735203,0.0,0.0,-0.013781982407715887,549353984,19706760222.79883
2004-02-03 00:00:00-05:00,36.37851276939595,36.46129759892992,35.688654577200964,36.28653335571289,4488588,0.0,0.0,0.011538753155775794,549353984,19934151664.509766
