Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,shares_outstanding,market_cap
2004-01-02 00:00:00-05:00,14.339517234538798,14.38549560125888,14.172844970046793,14.247560501098633,4576400,0.0,0.0,,717342976,10220387450.598145
2004-01-05 00:00:00-05:00,14.356757070580919,14.42572516220265,14.253305481253637,14.385494232177734,5455000,0.0,0.0,0.009681217431465994,717342976,10319333243.74121
2004-01-06 00:00:00-05:00,14.356757080069933,14.644122118964258,14.34526221542361,14.557912826538086,5231300,0.0,0.0,0.011985587118354513,717342976,10443016511.337402
2004-01-07 00:00:00-05:00,14.563663295264291,14.62688396778943,14.442969383735468,14.603894233703613,6675100,0.0,0.0,0.003158516451733817,717342976,10476000950.79419
2004-01-08 00:00:00-05:00,14.557916393936395,14.690104081129654,14.465959646653182,14.655620574951172,5282400,0.0,0.0,0.0035419553455942054,717342976,10513106478.362305
2004-01-09 00:00:00-05:00,14.529174703779296,14.684350969688953,14.45445919036865,14.454459190368652,4583000,0.0,0.0,-0.013725886498886064,717342976,10368804772.0896
2004-01-12 00:00:00-05:00,14.38549631666232,14.454463322066866,14.201581744425026,14.431474685668945,5013800,0.0,0.0,-0.001590132456496307,717342976,10352316999.086426
2004-01-13 00:00:00-05:00,14.379747348191131,14.437220577365721,14.103877163605903,14.161349296569824,5628300,0.0,0.0,-0.01871779530385531,717342976,10158544448.576904
2004-01-14 00:00:00-05:00,14.25330234075184,14.419974552657763,14.236061143803218,14.408479690551758,6205000,0.0,0.0,0.017451048541101466,717342976,10335821700.855957
2004-01-15 00:00:00-05:00,14.45445919036865,14.64412004533421,14.224567411048348,14.454459190368652,5403900,0.0,0.0,0.003191141661326391,717342976,10368804772.0896
2004-01-16 00:00:00-05:00,14.425723506432064,14.569406009292521,14.36825028604578,14.546416282653809,4683100,0.0,0.0,0.006361849383229146,717342976,10434769546.33374
2004-01-20 00:00:00-05:00,14.609627655436434,14.655605983300356,14.345251448061525,14.46594524383545,4128500,0.0,0.0,-0.00553201814486215,717342976,10377044211.865967
2004-01-21 00:00:00-05:00,14.552163053885025,14.730329042407252,14.49468983610708,14.667109489440918,3649300,0.0,0.0,0.013906056065793093,717342976,10521347970.473389
2004-01-22 00:00:00-05:00,14.586653116854423,14.753325413869574,14.552169609138199,14.592400550842285,2965200,0.0,0.0,-0.005093637478633228,717342976,10467756038.125244
2004-01-23 00:00:00-05:00,14.563662945658994,14.655619687373097,14.299286491072827,14.511937141418457,4601300,0.0,0.0,-0.005514062552181231,717342976,10410036176.550049
2004-01-26 00:00:00-05:00,14.529180526733398,14.626884709128376,14.310782426692429,14.529180526733398,4841900,0.0,0.0,0.0011882207831321878,717342976,10422405597.888184
2004-01-27 00:00:00-05:00,14.667114443946213,14.74182888494853,14.598146340073377,14.626883506774902,4911700,0.0,0.0,0.006724603625217096,717342976,10492492144.355225
2004-01-28 00:00:00-05:00,14.684350328368168,14.713087484659692,14.218819358549734,14.287787437438965,6016800,0.0,0.0,-0.02318307034980316,717342976,10249243960.82788
2004-01-29 00:00:00-05:00,14.540674092741707,14.695851514861216,14.448717345458492,14.655620574951172,6641400,0.0,0.0,0.025744583555908473,717342976,10513106478.362305
2004-01-30 00:00:00-05:00,14.598142198050361,14.856771143927542,14.586647334631262,14.793550491333008,4962300,0.0,0.0,0.009411400607462594,717342976,10612049535.059082
2004-02-02 00:00:00-05:00,14.839526929835992,15.08666098033611,14.782053716383114,14.937231063842773,5774000,0.0,0.0,0.00971237922863355,717342976,10715117784.536621
2004-02-03 00:00:00-05:00,14.86251138003994,15.075160769287779,14.86251138003994,15.029182434082031,3297600,0.0,0.0,0.006155851097586318,717342976,10781078454.111328
