Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,shares_outstanding,market_cap
2004-01-02 00:00:00-05:00,13.764557102760042,13.81603937625764,13.550501731178937,13.642626762390137,7210200,0.0,0.0,,4309870080,58797948895.83252
2004-01-05 00:00:00-05:00,13.642629183345674,13.707659054287694,13.564052757709762,13.658886909484863,9740200,0.0,0.0,0.001191863368977586,4309870080,58868028017.29248
2004-01-06 00:00:00-05:00,13.607402311086018,13.64804506600792,13.580306107523604,13.601983070373535,8223200,0.0,0.0,-0.004166067080606184,4309870080,58622779863.66943
2004-01-07 00:00:00-05:00,13.601983650417079,13.61282213230424,13.471924968614701,13.515277862548828,10242800,0.0,0.0,-0.006374453443745209,4309870080,58249091682.68555
2004-01-08 00:00:00-05:00,13.496313249817788,13.591147397849541,13.455669452881498,13.58030891418457,9070800,0.0,0.0,0.00481166960066326,4309870080,58529367066.40137
2004-01-09 00:00:00-05:00,13.580304200968973,13.7672643616514,13.433988856731236,13.436697959899902,13127800,0.0,0.0,-0.010574940171991787,4309870080,57910422511.36963
2004-01-12 00:00:00-05:00,13.412311016679785,13.564046624525178,13.398763434496901,13.550498008728027,9204400,0.0,0.0,0.00846934635040153,4309870080,58400885936.916504
2004-01-13 00:00:00-05:00,13.482763933816637,13.601985180759812,13.436701931035604,13.469216346740723,8906000,0.0,0.0,-0.00599842617850288,4309870080,58050572533.864746
2004-01-14 00:00:00-05:00,13.4719258674053,13.507149385466759,13.43941041957452,13.49360179901123,7565200,0.0,0.0,0.0018104581322884172,4309870080,58155670664.992676
2004-01-15 00:00:00-05:00,13.385222120385253,13.490894757956413,13.325611490528802,13.474637031555176,9990200,0.0,0.0,-0.0014054636959455191,4309870080,58073934981.15967
2004-01-16 00:00:00-05:00,13.474634072279231,13.555920619203901,13.436700419288686,13.515277862548828,8282800,0.0,0.0,0.003016098385320465,4309870080,58249091682.68555
2004-01-20 00:00:00-05:00,13.466506038022068,13.5640503100255,13.452958452158157,13.528825759887695,8777000,0.0,0.0,0.0010024135261332834,4309870080,58307481360.07324
2004-01-21 00:00:00-05:00,13.499015777884518,13.545078794213707,13.455662897958677,13.488177299499512,7990200,0.0,0.0,-0.00300458155863792,4309870080,58132291776.848145
2004-01-22 00:00:00-05:00,13.42044803128976,13.466511080813701,13.284970054689252,13.366257667541504,11138600,0.0,0.0,-0.009038999803370862,4309870080,57606834002.907715
2004-01-23 00:00:00-05:00,13.38521465778724,13.588431473237769,13.371666043199198,13.558626174926758,11214600,0.0,0.0,0.01439209928238916,4309870080,58435917277.22168
2004-01-26 00:00:00-05:00,13.520694426529403,13.656172322452084,13.501727603789371,13.599270820617676,8437000,0.0,0.0,0.0029976964602860257,4309870080,58611090419.59717
2004-01-27 00:00:00-05:00,13.558624903617167,13.70494124508976,13.542367187804409,13.545077323913574,8519400,0.0,0.0,-0.003985029595994227,4309870080,58377523489.62158
2004-01-28 00:00:00-05:00,13.49360301161801,13.626371851488532,13.314772166936391,13.382511138916016,10017800,0.0,0.0,-0.01200186467083142,4309870080,57676884352.88086
2004-01-29 00:00:00-05:00,13.344572947950192,13.588433577703645,13.303929165119838,13.436697959899902,8916600,0.0,0.0,0.004049077218872155,4309870080,57910422511.36963
2004-01-30 00:00:00-05:00,13.303932756995893,13.385220344603113,13.182003442814288,13.341867446899414,12398200,0.0,0.0,-0.007057575699289886,4309870080,57501715320.71777
2004-02-02 00:00:00-05:00,13.276836368020703,13.53966386769531,13.25515940434611,13.442119598388672,8595600,0.0,0.0,0.007514101896774372,4309870080,57933789068.87695
2004-02-03 00:00:00-05:00,13.401471774118617,13.547788134033588,13.363538132721596,13.501726150512695,7749600,0.0,0.0,0.004434311991329709,4309870080,58190685564.44824
2004-02-04 00:00:00-05:00,13.39334431985857,13.54236979248921,13.382505840565436,13.480050086975098,9109400,0.0,0.0,-0.0016054290611408062,4309870080,58097264546.75537
2004-02-05 00:00:00-05:00,13.439407740601986,13.70494534354891,13.433989533991497,13.65075397491455,10215800,0.0,0.0,0.0126634461176367,4309870080,58832976125.92529
2004-02-06 00:00:00-05:00,13.61553412343474,13.818751050650185,13.610114881341893,13.816041946411133,10103000,0.0,0.0,0.012108340081458113,4309870080,59545345808.862305
2004-02-09 00:00:00-05:00,13.845847032082897,14.301053058186728,13.845847032082897,14.198090553283691,11581000,0.0,0.0,0.027652536692811536,4309870080,61191925668.72803
2004-02-10 00:00:00-05:00,14.184541035358189,14.198089657330021,14.065320810755123,14.13576889038086,10408000,0.0,0.0,-0.0043894397397273854,4309870080,60923327398.447266
2004-02-11 00:00:00-05:00,13.981325347050435,14.073450403095972,13.84855752233514,14.035516738891602,11974200,0.0,0.0,-0.007092090445640853,4309870080,60491253650.288086
2004-02-12 00:00:00-05:00,13.905450585223333,14.008414071319015,13.897322242557504,13.96506118774414,6958200,0.0,0.0,-0.005019804575647213,4309870080,60187599378.427734
2004-02-13 00:00:00-05:00,14.084285745459145,14.084285745459145,13.832296708198442,13.856682777404785,8566200,0.0,0.0,-0.007760682812794961,4309870080,59720502510.38818
2004-02-17 00:00:00-05:00,13.900035674481112,13.921712639826573,13.791653948597597,13.856682777404785,7491600,0.0,0.0,0.0,4309870080,59720502510.38818
2004-02-18 00:00:00-05:00,13.85668236620478,13.913582848126184,13.794362643107824,13.88377857208252,7385200,0.0,0.0,0.001955431549744091,4309870080,59837281865.163574
2004-02-19 00:00:00-05:00,13.859391308952706,13.921711026677846,13.778103731940849,13.818747520446777,9698800,0.0,0.0,-0.004683959146864147,4309870080,59557006481.447754
2004-02-20 00:00:00-05:00,13.669724339476497,13.81062152097372,13.591146886285124,13.802492141723633,14664600,0.0,0.0,-0.0011763279341411303,4309870080,59486947911.049805
2004-02-23 00:00:00-05:00,13.696822641699487,13.845848202862413,13.615536065939247,13.639922142028809,11319600,0.0,0.0,-0.011778307716139969,4309870080,58786292333.45947
2004-02-24 00:00:00-05:00,13.607398494506217,13.669718194798728,13.423148496417843,13.488177299499512,14578400,0.0,0.0,-0.011125051957717846,4309870080,58132291776.848145
2004-02-25 00:00:00-05:00,13.43941044057765,13.558631682247649,13.431282095414547,13.452959060668945,10332400,0.0,0.0,-0.002611045069215834,4309870080,57980505743.04199
2004-02-26 00:00:00-05:00,13.450243894090274,13.534240552622396,13.40418191056938,13.501726150512695,9824000,0.0,0.0,0.0036250084181350672,4309870080,58190685564.44824
2004-02-27 00:00:00-05:00,13.309350972286094,13.639917437799905,13.17387304820529,13.536953926086426,14180400,0.0,0.0,0.002609131245962404,4309870080,58342512700.37842
2004-03-01 00:00:00-05:00,13.474631428633437,13.501727628035223,13.358120355241558,13.444826126098633,15142800,0.0,0.0,-0.006805652179273314,4309870080,57945453851.674805
2004-03-02 00:00:00-05:00,13.385225230560364,13.469220919113681,13.282261673324209,13.352709770202637,12598600,0.0,0.0,-0.006851435268261485,4309870080,57548444325.52002
2004-03-03 00:00:00-05:00,13.276834190928627,13.360830860972403,13.276834190928627,13.314767837524414,11588800,0.0,0.0,-0.0028415155673414683,4309870080,57384919525.09277
2004-03-04 00:00:00-05:00,13.249743616675884,13.290386380566048,13.154908433702756,13.2307767868042,8508000,0.0,0.0,-0.006308112296446233,4309870080,57022929008.60596
2004-03-05 00:00:00-05:00,13.209096374331914,13.615530108926743,13.163034380546097,13.574886322021484,22941800,0.0,0.0,0.026008263971355472,4309870080,58505996398.68164
2004-03-08 00:00:00-05:00,13.542374454214974,13.601985077232854,13.482763831197092,13.509860038757324,12211400,0.0,0.0,-0.004790189893426389,4309870080,58225741566.02783
2004-03-09 00:00:00-05:00,13.480052252153769,13.710364289247304,13.444827705600419,13.596563339233398,12788400,0.0,0.0,0.0064177793276420925,4309870080,58599421526.586914
2004-03-10 00:00:00-05:00,13.596562984369502,13.675140419393664,13.471923556574607,13.520695686340332,11676000,0.0,0.0,-0.0055799139091381456,4309870080,58272441799.34326
