Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,shares_outstanding,market_cap
2004-01-02 00:00:00-05:00,44.305834815439255,44.826911652763066,44.27728198855776,44.505699157714844,5933300,0.0,0.0,,537329024,23914203890.85254
2004-01-05 00:00:00-05:00,44.79835882588157,44.84118806620381,44.16307340397922,44.505699157714844,7671200,0.0,0.0,0.0,537329024,23914203890.85254
2004-01-06 00:00:00-05:00,44.50569517480232,45.11243043847255,44.36293649906551,44.64845657348633,8716300,0.0,0.0,0.0032076210119875714,537329024,23990911593.737793
2004-01-07 00:00:00-05:00,44.59850352950306,45.32658442497292,44.54140058710534,45.240928649902344,9168800,0.0,0.0,0.01326971012852085,537329024,24309264036.305664
2004-01-08 00:00:00-05:00,45.41937776565321,45.61210529326931,44.81978192071909,45.22665023803711,9122700,0.0,0.0,-0.00031560828416521414,537329024,24301591831.193848
2004-01-09 00:00:00-05:00,44.848316313452194,45.65491304714149,44.627036045398974,44.969661712646484,10417200,0.0,0.0,-0.00568223655826916,537329024,24163504437.666504
2004-01-12 00:00:00-05:00,45.15525206076729,45.25518693508412,44.28441279672442,44.9910774230957,7963900,0.0,0.0,0.0004762257405017678,537329024,24175011720.46045
2004-01-13 00:00:00-05:00,45.06961045563312,45.540721261955326,44.93398859665852,45.50503158569336,8559500,0.0,0.0,0.011423468652782764,537329024,24451174209.029785
2004-01-14 00:00:00-05:00,45.54071581085428,45.969000043576756,45.397954399946784,45.71916961669922,10241400,0.0,0.0,0.004705809963071905,537329024,24566236788.231445
2004-01-15 00:00:00-05:00,45.8548036996712,46.03325484080026,45.01251681865452,45.076759338378906,11031400,0.0,0.0,-0.014051223670643154,537329024,24221051100.374023
2004-01-16 00:00:00-05:00,45.38368570743822,45.6263765928759,45.21237145089357,45.32658004760742,11376900,0.0,0.0,0.005542117776328626,537329024,24355287018.23877
2004-01-20 00:00:00-05:00,45.68347296821924,45.74057861644416,44.79835448136323,44.93397903442383,9380100,0.0,0.0,-0.008661606782846554,537329024,24144331099.003418
2004-01-21 00:00:00-05:00,44.876875740321594,45.31943636843875,44.66273499413924,44.834049224853516,10976900,0.0,0.0,-0.0022239252280275013,537329024,24090635911.958496
2004-01-22 00:00:00-05:00,44.96253100697339,45.30515672099225,43.61343868415602,43.87754821777344,17198800,0.0,0.0,-0.021334254291487165,537329024,23576680159.36914
2004-01-23 00:00:00-05:00,44.27728498797445,45.89762398642077,44.006041283068065,45.633514404296875,15874400,0.0,0.0,0.04001969703977548,537329024,24520211756.55078
2004-01-26 00:00:00-05:00,45.41222798767374,46.91835819223265,45.319435390862964,46.632835388183594,11058900,0.0,0.0,0.021898838976833757,537329024,25057175925.48535
2004-01-27 00:00:00-05:00,46.29022049919211,46.54005098373578,45.997563487554125,46.04039001464844,7469500,0.0,0.0,-0.012704468184348894,537329024,24738837831.15039
2004-01-28 00:00:00-05:00,46.26164975655513,46.7541764110523,45.74057572564404,45.897613525390625,11384600,0.0,0.0,-0.00310111380925282,537329024,24662119879.527344
