Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,shares_outstanding,market_cap
2004-01-02 00:00:00-05:00,16.379390725813156,16.493696867162484,16.244912459821077,16.30542755126953,29955800,0.0,0.0,,4028809984,65691469311.94336
2004-01-05 00:00:00-05:00,16.406290590371363,16.70214209588473,16.392842503193442,16.655075073242188,38892100,0.0,0.0,0.021443627949849997,4028809984,67100132739.34766
2004-01-06 00:00:00-05:00,16.695417984197118,16.87696331291801,16.64162691818502,16.850067138671875,43684400,0.0,0.0,0.011707666556421525,4028809984,67885718719.35156
2004-01-07 00:00:00-05:00,16.924027079982036,17.300564469638644,16.708862857321115,17.18625831604004,48757500,0.0,0.0,0.01995191915862371,4028809984,69240169091.26514
2004-01-08 00:00:00-05:00,17.374529424136977,17.85192493154548,17.13246900771573,17.710723876953125,61683300,0.0,0.0,0.030516564528975998,4028809984,71353141179.33594
2004-01-09 00:00:00-05:00,17.468662813661563,18.28897806894366,17.448491968026765,17.80485725402832,68856400,0.0,0.0,0.005315049668731531,4028809984,71732386668.72412
2004-01-12 00:00:00-05:00,17.872099427196545,18.255360948965194,17.683830046994302,18.17467498779297,52871900,0.0,0.0,0.02077060930555774,4028809984,73222312046.77539
2004-01-13 00:00:00-05:00,18.201568007805445,18.32259821959038,17.791410352863185,18.080537796020508,56334200,0.0,0.0,-0.00517958047864342,4028809984,72843051188.69678
2004-01-14 00:00:00-05:00,18.167947085249576,18.483969383934422,18.04691688671667,18.42345428466797,42293600,0.0,0.0,0.018966055795250458,4028809984,74224596561.83789
2004-01-15 00:00:00-05:00,18.389833466722443,18.49741556937584,18.154497136238206,18.2620792388916,46099400,0.0,0.0,-0.008759217640888495,4028809984,73574447166.2456
2004-01-16 00:00:00-05:00,18.759654571666086,19.741343268990164,18.685692646939188,19.586692810058594,91298000,0.0,0.0,0.07253355731509736,4028809984,78911063546.70508
2004-01-20 00:00:00-05:00,19.734604440687328,19.761499316127434,19.136177751772365,19.405134201049805,62278500,0.0,0.0,-0.009269487747086691,4028809984,78179598410.04932
2004-01-21 00:00:00-05:00,19.176534630033267,19.41859379847986,18.95464631084375,19.23032569885254,54015600,0.0,0.0,-0.009008363476703418,4028809984,77475328171.10889
2004-01-22 00:00:00-05:00,19.189975119164252,19.203421919184333,18.76636949777828,18.974809646606445,43462000,0.0,0.0,-0.013287141166898664,4028809984,76445902548.74756
2004-01-23 00:00:00-05:00,18.921023198646395,19.055501491375725,18.188119196479633,18.376388549804688,59640900,0.0,0.0,-0.03153766008444692,4028809984,74034977659.3164
2004-01-26 00:00:00-05:00,18.416723334919528,19.028596858032554,18.282246384470646,18.96135902404785,42986700,0.0,0.0,0.031832722335933594,4028809984,76391712546.29248
2004-01-27 00:00:00-05:00,18.994981783086605,19.163078967007724,17.925883590749898,18.490690231323242,49345900,0.0,0.0,-0.02482252417285491,4028809984,74495477415.00635
2004-01-28 00:00:00-05:00,18.719304500119463,18.74619938552522,17.925885502211663,18.006572723388672,49445200,0.0,0.0,-0.026181689373308226,4028809984,72545059965.61035
2004-01-29 00:00:00-05:00,18.194837545655233,18.20156158643555,17.25349363856471,17.455209732055664,86860700,0.0,0.0,-0.03062009632831708,4028809984,70323723241.31982
2004-01-30 00:00:00-05:00,17.730894832630447,17.784685890222683,17.078676816534614,17.28711700439453,71799500,0.0,0.0,-0.009629946029948822,4028809984,69646509581.88086
2004-02-02 00:00:00-05:00,17.556075393507776,17.952784965276514,17.240051775245835,17.61659049987793,81642800,0.0,0.0,0.019058903540691174,4028809984,70973895689.94775
2004-02-03 00:00:00-05:00,17.73761748441243,17.90571469867232,17.495558367964566,17.757789611816406,81729600,0.0,0.0,0.008015121424287841,4028809984,71542760081.85742
2004-02-04 00:00:00-05:00,16.74248657602598,16.809725735463893,16.14406075023716,16.19112777709961,190549000,0.0,0.0,-0.08822392138683222,4028809984,65230977240.59863
2004-02-05 00:00:00-05:00,16.40628758820003,16.473526729305426,15.901995953629454,16.01630210876465,103966000,0.0,0.0,-0.010797621434513682,4028809984,64526637842.55127
2004-02-06 00:00:00-05:00,16.170952351827925,16.648349132398298,16.13060937737185,16.63490104675293,74134700,0.0,0.0,0.038623081269787196,4028809984,67018855420.010254
2004-02-09 00:00:00-05:00,16.7088616845643,16.843338673048777,16.540764487098826,16.587831497192383,52703900,0.0,0.0,-0.0028295659486194946,4028809984,66829221148.79834
2004-02-10 00:00:00-05:00,16.554216348839994,16.73576038885161,16.527320175516714,16.66179847717285,39742500,0.0,0.0,0.00445911088456552,4028809984,67127220056.22998
2004-02-11 00:00:00-05:00,16.69541559058067,16.70886367577569,16.197847980684827,16.2987060546875,87763700,0.0,0.0,-0.02179191057812868,4028809984,65664389679.40625
2004-02-12 00:00:00-05:00,16.265089075790584,16.3726712052993,16.07009566450595,16.17095375061035,48597500,0.0,0.0,-0.007838186887259457,4028809984,65149699921.26123
2004-02-13 00:00:00-05:00,16.291981402110398,16.43990776875721,16.096989304003163,16.177675247192383,43363800,0.0,0.0,0.00041565245227270786,4028809984,65176779553.79834
2004-02-17 00:00:00-05:00,16.446628576329402,16.46007665942457,16.218017576110537,16.30542755126953,37359700,0.0,0.0,0.007896827085790425,4028809984,65691469311.94336
2004-02-18 00:00:00-05:00,16.386116704482642,16.426459676057586,16.184399281648044,16.197847366333008,39630200,0.0,0.0,-0.00659781441475582,4028809984,65258049188.79053
2004-02-19 00:00:00-05:00,16.291983074993862,16.359222222875715,15.834758408373336,15.92216968536377,55113900,0.0,0.0,-0.017019402315287313,4028809984,64147396195.33569
2004-02-20 00:00:00-05:00,15.9019914957636,15.989402739440274,15.350633001727656,15.592693328857422,70349300,0.0,0.0,-0.02069293086414059,4028809984,62819998560.75098
2004-02-23 00:00:00-05:00,15.57924781647347,15.639762908233083,15.155643456635975,15.296844482421875,60081300,0.0,0.0,-0.018973556408501846,4028809984,61628079774.47656
2004-02-24 00:00:00-05:00,15.162369313562541,15.626318017682353,14.927034222504721,15.498563766479492,91782200,0.0,0.0,0.013186986655281618,4028809984,62440768440.05322
2004-02-25 00:00:00-05:00,15.572528413193954,15.90199885397415,15.518737346994742,15.854931831359863,61432900,0.0,0.0,0.022993618650724912,4028809984,63876507657.82202
