Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,shares_outstanding,market_cap
2004-01-02 00:00:00-05:00,24.690034805494733,24.84440445643529,24.49707387425875,24.535667419433594,4172800,0.0,0.0,,484897984,11897295667.777832
2004-01-05 00:00:00-05:00,24.89190503253166,25.280796211123537,24.850344488999667,25.203611373901367,6184200,0.0,0.0,0.027223386388858684,484897984,12221180344.724243
2004-01-06 00:00:00-05:00,25.031428809898394,25.07595860745536,24.698942221669913,24.758316040039062,6190400,0.0,0.0,-0.017667917793852905,484897984,12005257535.049805
2004-01-07 00:00:00-05:00,24.793950019020297,24.793950019020297,24.434746738018177,24.488182067871094,6203200,0.0,0.0,-0.010910837866804357,484897984,11874270116.535645
2004-01-08 00:00:00-05:00,24.562386901239066,24.695976299699538,24.268493848433522,24.298179626464844,4844400,0.0,0.0,-0.007758944329948281,484897984,11782138315.742676
2004-01-09 00:00:00-05:00,24.060695216917626,24.23881218018565,23.80836039866785,23.88257598876953,6068600,0.0,0.0,-0.017104311684429607,484897984,11580612949.681152
2004-01-12 00:00:00-05:00,24.075529947270773,24.550509132277565,24.06365518453568,24.476293563842773,4166200,0.0,0.0,0.02485986333100887,484897984,11868505404.899536
2004-01-13 00:00:00-05:00,24.624731333511104,24.817692316392485,24.036945141516767,24.49114418029785,5228200,0.0,0.0,0.0006067346927485229,484897984,11875706438.87976
2004-01-14 00:00:00-05:00,24.482234596468807,24.957213830343136,24.482234596468807,24.847373962402344,4498000,0.0,0.0,0.014545248661394394,484897984,12048441542.062988
2004-01-15 00:00:00-05:00,25.047154472734977,25.34533488312468,24.62671900211622,24.862281799316406,3720600,0.185,0.0,0.0005999763571240546,484897984,12055670322.128418
2004-01-16 00:00:00-05:00,25.047179291135485,25.330450051714696,24.945798943117914,25.088924407958984,5083400,0.0,0.0,0.009115921477843125,484897984,12165568866.147705
2004-01-20 00:00:00-05:00,24.92788806019695,25.050143150865367,24.49552726745606,24.495527267456055,4803400,0.0,0.0,-0.02365175688100385,484897984,11877831789.00647
2004-01-21 00:00:00-05:00,24.513412550885292,24.90402818100426,24.283814623814536,24.868247985839844,4066600,0.0,0.0,0.015215868362995932,484897984,12058563313.9458
2004-01-22 00:00:00-05:00,24.91298458634022,25.25887282365528,24.787747032803182,25.047164916992188,4110800,0.0,0.0,0.007194593332598975,484897984,12145319773.16504
2004-01-23 00:00:00-05:00,25.07100993203456,25.09784507751465,24.793702054060113,25.09784507751465,4675200,0.0,0.0,0.002023389101737383,484897984,12169894480.831177
2004-01-26 00:00:00-05:00,24.957698325497688,25.37216889544196,24.650572880496558,25.348316192626953,4635000,0.0,0.0,0.00997978568832214,484897984,12291347419.599365
2004-01-27 00:00:00-05:00,25.554062847479987,25.554062847479987,24.450796127319336,24.450796127319336,9249000,0.0,0.0,-0.0354074826306876,484897984,11856141749.332153
2004-01-28 00:00:00-05:00,24.242070235123787,24.49552314946468,23.615889502717117,23.741127014160156,7843000,0.0,0.0,-0.029024376525975448,484897984,11512024627.0542
2004-01-29 00:00:00-05:00,23.854434000357276,23.902143960327322,22.885347619092762,23.03742027282715,10858000,0.0,0.0,-0.029640831326722128,484897984,11170798646.854614
2004-01-30 00:00:00-05:00,22.97480182724972,23.392252587238417,22.962874337687754,23.29683494567871,9041400,0.0,0.0,0.011260578214894235,484897984,11296588298.740356
2004-02-02 00:00:00-05:00,23.332618664212998,23.42207370325153,23.028475626367044,23.106000900268555,7814400,0.0,0.0,-0.008191415093729448,484897984,11204053254.842407
2004-02-03 00:00:00-05:00,23.09407362586195,23.09407362586195,22.786948143861917,22.971820831298828,8211000,0.0,0.0,-0.005807152416763217,484897984,11138989609.906006
2004-02-04 00:00:00-05:00,22.73625392840934,22.81676162987263,22.5931263453309,22.63189125061035,8467000,0.0,0.0,-0.014797676822610684,484897984,10974158441.528198
2004-02-05 00:00:00-05:00,22.602074956687403,23.00163559588698,22.447019876598098,22.75712776184082,7881000,0.0,0.0,0.005533629949158181,484897984,11034885373.347046
2004-02-06 00:00:00-05:00,22.78098331926988,23.50257935092353,22.78098331926988,23.407161712646484,5229600,0.0,0.0,0.028563971587646675,484897984,11350085525.624268
2004-02-09 00:00:00-05:00,23.39524613965967,23.46084622593846,23.114955689172877,23.159683227539062,2939600,0.0,0.0,-0.010572767777039527,484897984,11230083707.112305
2004-02-10 00:00:00-05:00,23.120907353820034,23.198434890995703,22.70643680016426,22.828689575195312,5732600,0.0,0.0,-0.014291803954821214,484897984,11069585552.374023
2004-02-11 00:00:00-05:00,22.75415002092526,23.544328689575195,22.66767741511698,23.544328689575195,6356600,0.0,0.0,0.03134823451090529,484897984,11416597516.208374
2004-02-12 00:00:00-05:00,23.481713419773946,23.630803663709017,23.30876819082448,23.463823318481445,3096400,0.0,0.0,-0.0034193105335551532,484897984,11377560624.063843
2004-02-13 00:00:00-05:00,23.407171936520125,23.57415230770529,23.049356205427078,23.08513641357422,3749000,0.0,0.0,-0.016139181571869,484897984,11193936107.307129
2004-02-17 00:00:00-05:00,23.451899545398884,23.821642772016162,23.407172010137348,23.711315155029297,4740000,0.0,0.0,0.027124758123018067,484897984,11497568916.662354
2004-02-18 00:00:00-05:00,23.621861810478947,23.720261930780154,23.33858894369701,23.52942657470703,3079400,0.0,0.0,-0.007670961274524046,484897984,11409371510.751465
2004-02-19 00:00:00-05:00,23.630812835103647,23.773940525802942,23.40121477130604,23.416122436523438,3372800,0.0,0.0,-0.004815422841854988,484897984,11354430562.567383
2004-02-20 00:00:00-05:00,23.416113570569962,23.45189604843097,22.6885524452857,22.906225204467773,5351200,0.0,0.0,-0.02177547685095582,484897984,11107182422.696411
