Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,shares_outstanding,market_cap
2004-06-23 00:00:00-04:00,3.7392873824236057,4.3126445908719,3.676965926049879,4.287716388702393,43574400,0.0,0.0,,969000000,4154797180.6526184
2004-06-24 00:00:00-04:00,4.37496604569964,4.40986638457958,4.113216119212474,4.178030490875244,8887200,0.0,0.0,-0.02558142560831622,969000000,4048511545.6581116
2004-06-25 00:00:00-04:00,4.115709122503864,4.175537664823439,3.9362232578076415,3.938716173171997,6710000,0.0,0.0,-0.05727921761842236,969000000,3816615971.803665
2004-06-28 00:00:00-04:00,3.9885730743408203,4.040922867713562,3.8489729121344,3.9885730743408203,2270800,0.0,0.0,0.012658160419990683,969000000,3864927309.036255
2004-06-29 00:00:00-04:00,3.9885731205957256,4.163073384811776,3.9461945121703974,4.088287353515625,2112000,0.0,0.0,0.024999988044918542,969000000,3961550445.5566406
2004-06-30 00:00:00-04:00,4.088287715866923,4.222902298846114,3.996052220544154,4.006023406982422,2087600,0.0,0.0,-0.020121860187362395,969000000,3881836681.365967
2004-07-01 00:00:00-04:00,4.008515888898545,4.038430395927807,3.963644366092131,3.996051788330078,1754800,0.0,0.0,-0.002489156362632139,969000000,3872174182.8918457
2004-07-02 00:00:00-04:00,4.013501658154881,4.23287296295166,4.0010370823014005,4.23287296295166,993200,0.0,0.0,0.05926379015236627,969000000,4101653901.1001587
2004-07-06 00:00:00-04:00,4.220409316518164,4.23785924911499,4.108230499145708,4.23785924911499,1216800,0.0,0.0,0.001177990978461274,969000000,4106485612.3924255
2004-07-07 00:00:00-04:00,4.212929869657071,4.212929869657071,4.0010368473408295,4.065851211547852,1787600,0.0,0.0,-0.04058842624446757,969000000,3939809823.989868
2004-07-08 00:00:00-04:00,4.065851586352733,4.065851586352733,3.9038158986356035,3.9237587451934814,2179200,0.0,0.0,-0.034947778204671764,969000000,3802122224.0924835
2004-07-09 00:00:00-04:00,3.9736158667889985,4.130665961940953,3.963644443497009,4.088287353515625,596800,0.0,0.0,0.04193137728553964,969000000,3961550445.5566406
2004-07-12 00:00:00-04:00,4.138144807400776,4.19548043327656,4.025965995491652,4.175537586212158,780800,0.0,0.0,0.02134151177546384,969000000,4046095921.0395813
2004-07-13 00:00:00-04:00,4.173044432561774,4.173044432561774,4.00851583480835,4.00851583480835,1674000,0.0,0.0,-0.040000059382850006,969000000,3884251843.929291
2004-07-14 00:00:00-04:00,4.001037315323343,4.001037315323343,3.8838731483266553,3.901323080062866,2366000,0.0,0.0,-0.026741257653185357,969000000,3780382064.5809174
2004-07-15 00:00:00-04:00,3.9262516128224063,3.938715951204259,3.7243299967013335,3.8240444660186768,1806000,0.0,0.0,-0.01980830924747312,969000000,3705499087.572098
2004-07-16 00:00:00-04:00,3.839001488958047,4.088287306104348,3.7293158340181662,3.9885730743408203,3278800,0.0,0.0,0.04302476338446959,969000000,3864927309.036255
2004-07-19 00:00:00-04:00,4.001037164416381,4.03095167160373,3.9461944559603643,3.9910659790039062,954800,0.0,0.0,0.0006250116562043218,969000000,3867342933.654785
2004-07-20 00:00:00-04:00,3.9910659250164464,4.033444532264871,3.8714086110981087,4.003530025482178,2245200,0.0,0.0,0.0031229868270385985,969000000,3879420594.69223
2004-07-21 00:00:00-04:00,4.013501865791094,4.013501865791094,2.754608405696062,2.9166440963745117,25415200,0.0,0.0,-0.27148189777264464,969000000,2826228129.386902
2004-07-22 00:00:00-04:00,2.8792511483139904,3.2855870464744688,2.816929695916447,3.235729694366455,9824800,0.0,0.0,0.1094016230463557,969000000,3135422073.841095
2004-07-23 00:00:00-04:00,3.228251360237425,3.3653586104321587,3.1783942431859273,3.2506871223449707,1674400,0.0,0.0,0.004622582660275043,969000000,3149915821.5522766
2004-07-26 00:00:00-04:00,3.377822928069122,3.377822928069122,3.2108014086848473,3.3105156421661377,1286000,0.0,0.0,0.018404884127392718,969000000,3207889657.2589874
